doid_code	doid_name	resource	resource_id
DOID:12959	lagophthalmos	SNOMEDCT_2010_1_31	193937005
DOID:12959	lagophthalmos	SNOMEDCT_2010_1_31	193941009
DOID:12959	lagophthalmos	SNOMEDCT_2010_1_31	60735000
DOID:12959	lagophthalmos	UMLS_CUI	C0152226
DOID:12958	paralytic lagophthalmos	ICD9CM	374.21
DOID:12958	paralytic lagophthalmos	SNOMEDCT_2010_1_31	193938000
DOID:12958	paralytic lagophthalmos	SNOMEDCT_2010_1_31	59890007
DOID:12958	paralytic lagophthalmos	UMLS_CUI	C0155197
DOID:576	proteinuria	ICD9CM	791.0
DOID:576	proteinuria	MSH	D011507
DOID:576	proteinuria	NCI	C38012
DOID:576	proteinuria	SNOMEDCT_2010_1_31	144515004
DOID:576	proteinuria	SNOMEDCT_2010_1_31	158565005
DOID:576	proteinuria	SNOMEDCT_2010_1_31	158568007
DOID:576	proteinuria	SNOMEDCT_2010_1_31	167279003
DOID:576	proteinuria	SNOMEDCT_2010_1_31	207310001
DOID:576	proteinuria	SNOMEDCT_2010_1_31	207315006
DOID:576	proteinuria	SNOMEDCT_2010_1_31	232691000
DOID:576	proteinuria	SNOMEDCT_2010_1_31	236719005
DOID:576	proteinuria	SNOMEDCT_2010_1_31	29738008
DOID:576	proteinuria	UMLS_CUI	C0033687
DOID:582	hemoglobinuria	ICD9CM	791.2
DOID:582	hemoglobinuria	MSH	D006456
DOID:582	hemoglobinuria	NCI	C34677
DOID:582	hemoglobinuria	SNOMEDCT_2010_1_31	158571004
DOID:582	hemoglobinuria	SNOMEDCT_2010_1_31	207317003
DOID:582	hemoglobinuria	SNOMEDCT_2010_1_31	68600005
DOID:582	hemoglobinuria	UMLS_CUI	C0019048
DOID:0060284	paroxysmal nocturnal hemoglobinuria	HP	0004818
DOID:0060284	paroxysmal nocturnal hemoglobinuria	ICD10CM	D59.5
DOID:0060284	paroxysmal nocturnal hemoglobinuria	ICD9CM	283.2
DOID:0060284	paroxysmal nocturnal hemoglobinuria	MSH	D006457
DOID:0060284	paroxysmal nocturnal hemoglobinuria	OMIM	300818
DOID:0060284	paroxysmal nocturnal hemoglobinuria	OMIM	615399
DOID:0060284	paroxysmal nocturnal hemoglobinuria	ORDO	447
DOID:862	diplegia of upper limb	ICD9CM	344.2
DOID:862	diplegia of upper limb	SNOMEDCT_2010_1_31	192968004
DOID:862	diplegia of upper limb	SNOMEDCT_2010_1_31	54099005
DOID:862	diplegia of upper limb	UMLS_CUI	C0154701
DOID:9821	choroideremia	ICD9CM	363.55
DOID:9821	choroideremia	MSH	D015794
DOID:9821	choroideremia	NCI	C34469
DOID:9821	choroideremia	OMIM	303100
DOID:9821	choroideremia	SNOMEDCT_2010_1_31	75241009
DOID:9821	choroideremia	UMLS_CUI	C0008525
DOID:169	neuroendocrine tumor	ICD9CM	209
DOID:169	neuroendocrine tumor	ICD9CM	209-209.99
DOID:169	neuroendocrine tumor	MSH	D018358
DOID:169	neuroendocrine tumor	NCI	C3809
DOID:169	neuroendocrine tumor	SNOMEDCT_2010_1_31	128928004
DOID:169	neuroendocrine tumor	SNOMEDCT_2010_1_31	255046005
DOID:169	neuroendocrine tumor	UMLS_CUI	C0206754
DOID:5574	VIPoma	MSH	D003969
DOID:5574	VIPoma	NCI	C26749
DOID:5574	VIPoma	SNOMEDCT_2010_1_31	253005002
DOID:5574	VIPoma	UMLS_CUI	C0011993
DOID:4880	kidney clear cell sarcoma	NCI	C4264
DOID:4880	kidney clear cell sarcoma	SNOMEDCT_2010_1_31	189813000
DOID:4880	kidney clear cell sarcoma	SNOMEDCT_2010_1_31	24007003
DOID:4880	kidney clear cell sarcoma	UMLS_CUI	C0334488
DOID:4880	kidney clear cell sarcoma	UMLS_CUI	C1333002
DOID:10047	nodular malignant melanoma	NCI	C4225
DOID:10047	nodular malignant melanoma	SNOMEDCT_2010_1_31	2142002
DOID:10047	nodular malignant melanoma	SNOMEDCT_2010_1_31	254731001
DOID:10047	nodular malignant melanoma	UMLS_CUI	C0334424
DOID:14544	rete testis adenocarcinoma	NCI	C8955
DOID:14544	rete testis adenocarcinoma	UMLS_CUI	C0863024
DOID:0060304	dyschromatosis universalis hereditaria	ICD10CM	L81.8
DOID:0060304	dyschromatosis universalis hereditaria	MSH	C535730
DOID:0060304	dyschromatosis universalis hereditaria	OMIM	127500
DOID:0060304	dyschromatosis universalis hereditaria	OMIM	61215
DOID:0060304	dyschromatosis universalis hereditaria	OMIM	615402
DOID:0060304	dyschromatosis universalis hereditaria	ORDO	241
DOID:13033	balanitis	MSH	D001446
DOID:13033	balanitis	NCI	C26705
DOID:13033	balanitis	SNOMEDCT_2010_1_31	155928003
DOID:13033	balanitis	SNOMEDCT_2010_1_31	198020004
DOID:13033	balanitis	SNOMEDCT_2010_1_31	198021000
DOID:13033	balanitis	SNOMEDCT_2010_1_31	266572002
DOID:13033	balanitis	SNOMEDCT_2010_1_31	44882003
DOID:13033	balanitis	UMLS_CUI	C0004690
DOID:13477	balanitis xerotica obliterans	ICD9CM	607.81
DOID:13477	balanitis xerotica obliterans	NCI	C3523
DOID:13477	balanitis xerotica obliterans	SNOMEDCT_2010_1_31	198028006
DOID:13477	balanitis xerotica obliterans	SNOMEDCT_2010_1_31	198033005
DOID:13477	balanitis xerotica obliterans	SNOMEDCT_2010_1_31	367113004
DOID:13477	balanitis xerotica obliterans	SNOMEDCT_2010_1_31	43790000
DOID:13477	balanitis xerotica obliterans	UMLS_CUI	C0152460
DOID:4534	Hallermann-Streiff syndrome	ICD10CM	Q87.0
DOID:4534	Hallermann-Streiff syndrome	MSH	C537273
DOID:4534	Hallermann-Streiff syndrome	MSH	D006210
DOID:4534	Hallermann-Streiff syndrome	NCI	C84746
DOID:4534	Hallermann-Streiff syndrome	OMIM	234100
DOID:4534	Hallermann-Streiff syndrome	ORDO	2108
DOID:4534	Hallermann-Streiff syndrome	SNOMEDCT_2010_1_31	205417000
DOID:4534	Hallermann-Streiff syndrome	SNOMEDCT_2010_1_31	7903009
DOID:4534	Hallermann-Streiff syndrome	UMLS_CUI	C0018522
DOID:10538	gastric fundus cancer	ICD9CM	151.3
DOID:10538	gastric fundus cancer	SNOMEDCT_2010_1_31	154449001
DOID:10538	gastric fundus cancer	SNOMEDCT_2010_1_31	187741001
DOID:10538	gastric fundus cancer	SNOMEDCT_2010_1_31	269528004
DOID:10538	gastric fundus cancer	SNOMEDCT_2010_1_31	93809003
DOID:10538	gastric fundus cancer	UMLS_CUI	C0153420
DOID:1404	residual stage angle-closure glaucoma	ICD9CM	365.24
DOID:1404	residual stage angle-closure glaucoma	SNOMEDCT_2010_1_31	55129006
DOID:1404	residual stage angle-closure glaucoma	UMLS_CUI	C0154948
DOID:3618	epidural neoplasm	MSH	D015174
DOID:3618	epidural neoplasm	NCI	C3019
DOID:3618	epidural neoplasm	UMLS_CUI	C0014536
DOID:61	mitral valve disease	ICD9CM	394
DOID:61	mitral valve disease	ICD9CM	394.1
DOID:61	mitral valve disease	ICD9CM	424.0
DOID:61	mitral valve disease	NCI	C78446
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	11851006
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	155276006
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	155278007
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	155279004
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	194724009
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	194729004
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	194982000
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	250998008
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	266278002
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	266279005
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	286947004
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	31085000
DOID:61	mitral valve disease	SNOMEDCT_2010_1_31	83898004
DOID:61	mitral valve disease	UMLS_CUI	C0026265
DOID:61	mitral valve disease	UMLS_CUI	C0155563
DOID:61	mitral valve disease	UMLS_CUI	C0264765
DOID:11502	mitral valve insufficiency	ICD9CM	746.6
DOID:11502	mitral valve insufficiency	MSH	D008944
DOID:11502	mitral valve insufficiency	NCI	C50852
DOID:11502	mitral valve insufficiency	NCI	C50888
DOID:11502	mitral valve insufficiency	SNOMEDCT_2010_1_31	194736003
DOID:11502	mitral valve insufficiency	SNOMEDCT_2010_1_31	194977007
DOID:11502	mitral valve insufficiency	SNOMEDCT_2010_1_31	233857005
DOID:11502	mitral valve insufficiency	SNOMEDCT_2010_1_31	29928006
DOID:11502	mitral valve insufficiency	SNOMEDCT_2010_1_31	48724000
DOID:11502	mitral valve insufficiency	SNOMEDCT_2010_1_31	59464004
DOID:11502	mitral valve insufficiency	UMLS_CUI	C0026266
DOID:11502	mitral valve insufficiency	UMLS_CUI	C0158619
DOID:11502	mitral valve insufficiency	UMLS_CUI	C0264774
DOID:520	aortic disease	MSH	D001018
DOID:520	aortic disease	SNOMEDCT_2010_1_31	47040006
DOID:520	aortic disease	UMLS_CUI	C0003493
DOID:3627	aortic aneurysm	ICD9CM	441.1
DOID:3627	aortic aneurysm	ICD9CM	441.3
DOID:3627	aortic aneurysm	ICD9CM	441.5
DOID:3627	aortic aneurysm	ICD9CM	441.6
DOID:3627	aortic aneurysm	MSH	D001014
DOID:3627	aortic aneurysm	MSH	D001019
DOID:3627	aortic aneurysm	NCI	C26697
DOID:3627	aortic aneurysm	NCI	C27046
DOID:3627	aortic aneurysm	NCI	C27198
DOID:3627	aortic aneurysm	NCI	C27299
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	14336007
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	155419006
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	155423003
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	155424009
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	195258006
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	195264004
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	195265003
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	195269009
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	195615002
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	34365005
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	67362008
DOID:3627	aortic aneurysm	SNOMEDCT_2010_1_31	73067008
DOID:3627	aortic aneurysm	UMLS_CUI	C0003486
DOID:3627	aortic aneurysm	UMLS_CUI	C0265010
DOID:3627	aortic aneurysm	UMLS_CUI	C0265012
DOID:3627	aortic aneurysm	UMLS_CUI	C0741160
DOID:3627	aortic aneurysm	UMLS_CUI	C1305122
DOID:12571	phacogenic glaucoma	ICD9CM	365.59
DOID:12571	phacogenic glaucoma	SNOMEDCT_2010_1_31	84333006
DOID:12571	phacogenic glaucoma	UMLS_CUI	C0154959
DOID:13641	exfoliation syndrome	EFO	0004235
DOID:13641	exfoliation syndrome	ICD9CM	365.52
DOID:13641	exfoliation syndrome	MSH	D017889
DOID:13641	exfoliation syndrome	OMIM	177650
DOID:13641	exfoliation syndrome	SNOMEDCT_2010_1_31	111514006
DOID:13641	exfoliation syndrome	SNOMEDCT_2010_1_31	44219007
DOID:13641	exfoliation syndrome	UMLS_CUI	C0206368
DOID:3617	epidural spinal canal angiolipoma	NCI	C5424
DOID:3617	epidural spinal canal angiolipoma	UMLS_CUI	C1333416
DOID:1168	familial hyperlipidemia	MSH	D006949
DOID:1168	familial hyperlipidemia	MSH	D006951
DOID:1168	familial hyperlipidemia	NCI	C34707
DOID:1168	familial hyperlipidemia	NCI	C34709
DOID:1168	familial hyperlipidemia	SNOMEDCT_2010_1_31	154739000
DOID:1168	familial hyperlipidemia	SNOMEDCT_2010_1_31	154743001
DOID:1168	familial hyperlipidemia	SNOMEDCT_2010_1_31	190782002
DOID:1168	familial hyperlipidemia	SNOMEDCT_2010_1_31	267499005
DOID:1168	familial hyperlipidemia	SNOMEDCT_2010_1_31	3744001
DOID:1168	familial hyperlipidemia	SNOMEDCT_2010_1_31	55822004
DOID:1168	familial hyperlipidemia	UMLS_CUI	C0020473
DOID:1168	familial hyperlipidemia	UMLS_CUI	C0020476
DOID:116	pericardium cancer	NCI	C4567
DOID:116	pericardium cancer	SNOMEDCT_2010_1_31	126734005
DOID:116	pericardium cancer	SNOMEDCT_2010_1_31	187884007
DOID:116	pericardium cancer	SNOMEDCT_2010_1_31	93957005
DOID:116	pericardium cancer	SNOMEDCT_2010_1_31	94997003
DOID:116	pericardium cancer	UMLS_CUI	C0346609
DOID:116	pericardium cancer	UMLS_CUI	C0349574
DOID:4699	epicardium cancer	NCI2009_04D	C5347
DOID:4699	epicardium cancer	SNOMEDCT_2010_1_31	126733004
DOID:4699	epicardium cancer	SNOMEDCT_2010_1_31	93782004
DOID:4699	epicardium cancer	UMLS_CUI	C0346610
DOID:4699	epicardium cancer	UMLS_CUI	C1290403
DOID:4702	mongolian spot	MSH	D049328
DOID:4702	mongolian spot	NCI	C3945
DOID:4702	mongolian spot	SNOMEDCT_2010_1_31	157017000
DOID:4702	mongolian spot	SNOMEDCT_2010_1_31	268355000
DOID:4702	mongolian spot	SNOMEDCT_2010_1_31	40467008
DOID:4702	mongolian spot	UMLS_CUI	C0265985
DOID:3451	skin carcinoma	NCI	C4914
DOID:3451	skin carcinoma	UMLS_CUI	C0699893
DOID:3151	skin squamous cell carcinoma	NCI	C4819
DOID:3151	skin squamous cell carcinoma	SNOMEDCT_2010_1_31	254651007
DOID:3151	skin squamous cell carcinoma	UMLS_CUI	C0553723
DOID:3149	keratoacanthoma	MSH	D007636
DOID:3149	keratoacanthoma	NCI	C3146
DOID:3149	keratoacanthoma	SNOMEDCT_2010_1_31	156395005
DOID:3149	keratoacanthoma	SNOMEDCT_2010_1_31	201061007
DOID:3149	keratoacanthoma	SNOMEDCT_2010_1_31	201064004
DOID:3149	keratoacanthoma	SNOMEDCT_2010_1_31	254662007
DOID:3149	keratoacanthoma	SNOMEDCT_2010_1_31	267858008
DOID:3149	keratoacanthoma	SNOMEDCT_2010_1_31	58220003
DOID:3149	keratoacanthoma	UMLS_CUI	C0022572
DOID:470	verrucous keratotic hemangioma	NCI	C4299
DOID:470	verrucous keratotic hemangioma	SNOMEDCT_2010_1_31	20985003
DOID:470	verrucous keratotic hemangioma	UMLS_CUI	C0334540
DOID:3262	phagocyte bactericidal dysfunction	MSH	D010585
DOID:3262	phagocyte bactericidal dysfunction	UMLS_CUI	C0031306
DOID:1969	cerebral palsy	CSP	0723-4729
DOID:1969	cerebral palsy	ICD10CM	G80
DOID:1969	cerebral palsy	MSH	D002547
DOID:1969	cerebral palsy	NCI	C34460
DOID:1969	cerebral palsy	SNOMEDCT_2010_1_31	1178005
DOID:1969	cerebral palsy	SNOMEDCT_2010_1_31	128188000
DOID:1969	cerebral palsy	SNOMEDCT_2010_1_31	155024003
DOID:1969	cerebral palsy	SNOMEDCT_2010_1_31	267696006
DOID:1969	cerebral palsy	SNOMEDCT_2010_1_31	270488006
DOID:1969	cerebral palsy	UMLS_CUI	C0007789
DOID:1969	cerebral palsy	UMLS_CUI	C0029806
DOID:11491	acquired night blindness	ICD9CM	368.62
DOID:11491	acquired night blindness	SNOMEDCT_2010_1_31	53808001
DOID:11491	acquired night blindness	UMLS_CUI	C0152202
DOID:0050640	anauxetic dysplasia	OMIM	607095
DOID:118	pericardial effusion	MSH	D010490
DOID:118	pericardial effusion	NCI	C3319
DOID:118	pericardial effusion	SNOMEDCT_2010_1_31	373945007
DOID:118	pericardial effusion	SNOMEDCT_2010_1_31	70370001
DOID:118	pericardial effusion	UMLS_CUI	C0031039
DOID:115	cardiac tamponade	ICD9CM	423.3
DOID:115	cardiac tamponade	MSH	D002305
DOID:115	cardiac tamponade	NCI	C50481
DOID:115	cardiac tamponade	SNOMEDCT_2010_1_31	155341007
DOID:115	cardiac tamponade	SNOMEDCT_2010_1_31	194975004
DOID:115	cardiac tamponade	SNOMEDCT_2010_1_31	266295005
DOID:115	cardiac tamponade	SNOMEDCT_2010_1_31	35304003
DOID:115	cardiac tamponade	UMLS_CUI	C0007177
DOID:6367	acral lentiginous melanoma	UMLS_CUI	C0279620
DOID:10536	malignant gastric granular cell tumor	NCI	C5484
DOID:10536	malignant gastric granular cell tumor	UMLS_CUI	C1334585
DOID:2382	kernicterus	MSH	D007647
DOID:2382	kernicterus	NCI	C84799
DOID:2382	kernicterus	SNOMEDCT_2010_1_31	157135006
DOID:2382	kernicterus	SNOMEDCT_2010_1_31	206479002
DOID:2382	kernicterus	SNOMEDCT_2010_1_31	230770008
DOID:2382	kernicterus	SNOMEDCT_2010_1_31	268880009
DOID:2382	kernicterus	SNOMEDCT_2010_1_31	50143004
DOID:2382	kernicterus	SNOMEDCT_2010_1_31	74925009
DOID:2382	kernicterus	UMLS_CUI	C0022610
DOID:13651	eversion of lacrimal punctum	ICD9CM	375.51
DOID:13651	eversion of lacrimal punctum	SNOMEDCT_2010_1_31	28244003
DOID:13651	eversion of lacrimal punctum	UMLS_CUI	C0155243
DOID:5691	visual cortex disease	ICD9CM	377.7
DOID:5691	visual cortex disease	NCI	C35275
DOID:5691	visual cortex disease	SNOMEDCT_2010_1_31	128329001
DOID:5691	visual cortex disease	SNOMEDCT_2010_1_31	194071005
DOID:5691	visual cortex disease	SNOMEDCT_2010_1_31	86492004
DOID:5691	visual cortex disease	UMLS_CUI	C0234398
DOID:11832	visual epilepsy	MSH	D012640
DOID:11832	visual epilepsy	NCI	C3980
DOID:11832	visual epilepsy	SNOMEDCT_2010_1_31	39194005
DOID:11832	visual epilepsy	UMLS_CUI	C0270824
DOID:2530	splenic abscess	NCI	C35347
DOID:2530	splenic abscess	SNOMEDCT_2010_1_31	82053000
DOID:2530	splenic abscess	UMLS_CUI	C0272412
DOID:0050451	Brugada syndrome	MSH	D053840
DOID:0050451	Brugada syndrome	OMIM	601144
DOID:0050451	Brugada syndrome	OMIM	611777
DOID:0050451	Brugada syndrome	OMIM	611875
DOID:0050451	Brugada syndrome	OMIM	611876
DOID:0050451	Brugada syndrome	OMIM	612838
DOID:0050451	Brugada syndrome	OMIM	613119
DOID:0050451	Brugada syndrome	OMIM	613120
DOID:0050451	Brugada syndrome	OMIM	613123
DOID:6774	polyembryoma of the ovary	NCI	C39990
DOID:6774	polyembryoma of the ovary	UMLS_CUI	C1514199
DOID:2537	inflammatory and toxic neuropathy	ICD9CM	357
DOID:2537	inflammatory and toxic neuropathy	ICD9CM	357.9
DOID:2537	inflammatory and toxic neuropathy	SNOMEDCT_2010_1_31	155060008
DOID:2537	inflammatory and toxic neuropathy	SNOMEDCT_2010_1_31	193172009
DOID:2537	inflammatory and toxic neuropathy	SNOMEDCT_2010_1_31	193204000
DOID:2537	inflammatory and toxic neuropathy	SNOMEDCT_2010_1_31	267601009
DOID:2537	inflammatory and toxic neuropathy	SNOMEDCT_2010_1_31	267603007
DOID:2537	inflammatory and toxic neuropathy	UMLS_CUI	C0154758
DOID:1389	polyneuropathy	MSH	D011115
DOID:1389	polyneuropathy	NCI	C26951
DOID:1389	polyneuropathy	SNOMEDCT_2010_1_31	155080009
DOID:1389	polyneuropathy	SNOMEDCT_2010_1_31	193166009
DOID:1389	polyneuropathy	SNOMEDCT_2010_1_31	193204000
DOID:1389	polyneuropathy	SNOMEDCT_2010_1_31	194530007
DOID:1389	polyneuropathy	SNOMEDCT_2010_1_31	267706009
DOID:1389	polyneuropathy	SNOMEDCT_2010_1_31	307326004
DOID:1389	polyneuropathy	SNOMEDCT_2010_1_31	42345000
DOID:1389	polyneuropathy	UMLS_CUI	C0152025
DOID:13649	polyneuropathy in collagen vascular disease	ICD9CM	357.1
DOID:13649	polyneuropathy in collagen vascular disease	SNOMEDCT_2010_1_31	193177003
DOID:13649	polyneuropathy in collagen vascular disease	SNOMEDCT_2010_1_31	193181003
DOID:13649	polyneuropathy in collagen vascular disease	UMLS_CUI	C0154759
DOID:5583	lung giant cell carcinoma	MSH	D018286
DOID:5583	lung giant cell carcinoma	NCI	C3779
DOID:5583	lung giant cell carcinoma	SNOMEDCT_2010_1_31	254631008
DOID:5583	lung giant cell carcinoma	SNOMEDCT_2010_1_31	42596004
DOID:5583	lung giant cell carcinoma	UMLS_CUI	C0206703
DOID:5583	lung giant cell carcinoma	UMLS_CUI	C0345960
DOID:12362	thyrotoxic exophthalmos	ICD9CM	376.21
DOID:12362	thyrotoxic exophthalmos	SNOMEDCT_2010_1_31	19885005
DOID:12362	thyrotoxic exophthalmos	UMLS_CUI	C0155265
DOID:9743	diabetic neuropathy	ICD9CM	250.6
DOID:9743	diabetic neuropathy	MSH	D003929
DOID:9743	diabetic neuropathy	NCI	C26748
DOID:9743	diabetic neuropathy	SNOMEDCT_2010_1_31	154683002
DOID:9743	diabetic neuropathy	SNOMEDCT_2010_1_31	190349003
DOID:9743	diabetic neuropathy	SNOMEDCT_2010_1_31	190353001
DOID:9743	diabetic neuropathy	SNOMEDCT_2010_1_31	193182005
DOID:9743	diabetic neuropathy	SNOMEDCT_2010_1_31	230572002
DOID:9743	diabetic neuropathy	SNOMEDCT_2010_1_31	267472008
DOID:9743	diabetic neuropathy	SNOMEDCT_2010_1_31	866003
DOID:9743	diabetic neuropathy	UMLS_CUI	C0011882
DOID:11503	diabetic autonomic neuropathy	MSH	D003929
DOID:11503	diabetic autonomic neuropathy	NCI	C27068
DOID:11503	diabetic autonomic neuropathy	SNOMEDCT_2010_1_31	50620007
DOID:11503	diabetic autonomic neuropathy	UMLS_CUI	C0271686
DOID:12577	urethral obstruction	MSH	D014524
DOID:12577	urethral obstruction	NCI	C79804
DOID:12577	urethral obstruction	SNOMEDCT_2010_1_31	95588004
DOID:12577	urethral obstruction	UMLS_CUI	C0041972
DOID:1829	urethral stricture	ICD9CM	598.8
DOID:1829	urethral stricture	UMLS_CUI	C0029752
DOID:13658	infective urethral stricture	ICD9CM	598.01
DOID:13658	infective urethral stricture	UMLS_CUI	C0156282
DOID:10140	dry eye syndrome	ICD9CM	375.15
DOID:10140	dry eye syndrome	MSH	D015352
DOID:10140	dry eye syndrome	NCI	C34553
DOID:10140	dry eye syndrome	SNOMEDCT_2010_1_31	155182003
DOID:10140	dry eye syndrome	SNOMEDCT_2010_1_31	193980001
DOID:10140	dry eye syndrome	SNOMEDCT_2010_1_31	46152009
DOID:10140	dry eye syndrome	UMLS_CUI	C0013238
DOID:12895	keratoconjunctivitis sicca	MSH	D007638
DOID:12895	keratoconjunctivitis sicca	SNOMEDCT_2010_1_31	156455009
DOID:12895	keratoconjunctivitis sicca	SNOMEDCT_2010_1_31	201444003
DOID:12895	keratoconjunctivitis sicca	SNOMEDCT_2010_1_31	268050000
DOID:12895	keratoconjunctivitis sicca	SNOMEDCT_2010_1_31	302896008
DOID:12895	keratoconjunctivitis sicca	SNOMEDCT_2010_1_31	78946008
DOID:12895	keratoconjunctivitis sicca	UMLS_CUI	C0022575
DOID:10533	viral pneumonia	ICD9CM	480
DOID:10533	viral pneumonia	ICD9CM	480.9
DOID:10533	viral pneumonia	MSH	D011024
DOID:10533	viral pneumonia	SNOMEDCT_2010_1_31	155549005
DOID:10533	viral pneumonia	SNOMEDCT_2010_1_31	195880002
DOID:10533	viral pneumonia	SNOMEDCT_2010_1_31	195883000
DOID:10533	viral pneumonia	SNOMEDCT_2010_1_31	75570004
DOID:10533	viral pneumonia	UMLS_CUI	C0032310
DOID:10544	pylorus cancer	ICD9CM	151.1
DOID:10544	pylorus cancer	SNOMEDCT_2010_1_31	154448009
DOID:10544	pylorus cancer	SNOMEDCT_2010_1_31	187736009
DOID:10544	pylorus cancer	SNOMEDCT_2010_1_31	187739002
DOID:10544	pylorus cancer	SNOMEDCT_2010_1_31	269527009
DOID:10544	pylorus cancer	UMLS_CUI	C0153418
DOID:10547	pyloric antrum cancer	ICD9CM	151.2
DOID:10547	pyloric antrum cancer	SNOMEDCT_2010_1_31	187740000
DOID:10547	pyloric antrum cancer	SNOMEDCT_2010_1_31	93976007
DOID:10547	pyloric antrum cancer	UMLS_CUI	C0153419
DOID:2247	spondylosis	ICD9CM	721.9
DOID:2247	spondylosis	MSH	D055009
DOID:2247	spondylosis	SNOMEDCT_2010_1_31	156622007
DOID:2247	spondylosis	SNOMEDCT_2010_1_31	156628006
DOID:2247	spondylosis	SNOMEDCT_2010_1_31	202701004
DOID:2247	spondylosis	SNOMEDCT_2010_1_31	202704007
DOID:2247	spondylosis	SNOMEDCT_2010_1_31	267973008
DOID:2247	spondylosis	SNOMEDCT_2010_1_31	268074002
DOID:2247	spondylosis	SNOMEDCT_2010_1_31	268075001
DOID:2247	spondylosis	SNOMEDCT_2010_1_31	8847002
DOID:2247	spondylosis	UMLS_CUI	C0038019
DOID:5579	gastric gastrinoma	NCI	C27444
DOID:5579	gastric gastrinoma	UMLS_CUI	C1333767
DOID:0060185	Clostridium difficile colitis	ICD10CM	A04.7
DOID:0060185	Clostridium difficile colitis	ICD9CM	008.45
DOID:0060185	Clostridium difficile colitis	MEDDRA	10009657
DOID:0060185	Clostridium difficile colitis	MSH	D004761
DOID:0060185	Clostridium difficile colitis	SNOMEDCT	423590009
DOID:9673	ulcerative stomatitis	MSH	D005892
DOID:9673	ulcerative stomatitis	NCI	C35039
DOID:9673	ulcerative stomatitis	SNOMEDCT_2010_1_31	450005
DOID:9673	ulcerative stomatitis	UMLS_CUI	C0038367
DOID:9672	noma	ICD9CM	528.1
DOID:9672	noma	MSH	D009625
DOID:9672	noma	NCI	C34852
DOID:9672	noma	SNOMEDCT_2010_1_31	18116006
DOID:9672	noma	SNOMEDCT_2010_1_31	196528007
DOID:9672	noma	SNOMEDCT_2010_1_31	266427007
DOID:9672	noma	SNOMEDCT_2010_1_31	399050001
DOID:9672	noma	UMLS_CUI	C0028271
DOID:11514	fissured tongue	ICD9CM	529.5
DOID:11514	fissured tongue	MSH	D014063
DOID:11514	fissured tongue	OMIM	137400
DOID:11514	fissured tongue	SNOMEDCT_2010_1_31	204627005
DOID:11514	fissured tongue	SNOMEDCT_2010_1_31	52368004
DOID:11514	fissured tongue	UMLS_CUI	C0040412
DOID:8632	Kaposi's sarcoma	ICD9CM	176
DOID:8632	Kaposi's sarcoma	ICD9CM	176.9
DOID:8632	Kaposi's sarcoma	MSH	C538559
DOID:8632	Kaposi's sarcoma	MSH	D012514
DOID:8632	Kaposi's sarcoma	NCI	C9087
DOID:8632	Kaposi's sarcoma	OMIM	148000
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	109385007
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	109386008
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	109387004
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	109388009
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	109390005
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	109391009
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	154604006
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	188029000
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	188144002
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	188483007
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	188775002
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	190112000
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	255114007
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	255115008
DOID:8632	Kaposi's sarcoma	SNOMEDCT_2010_1_31	49937004
