slim_id	slim_name	subsumed_id	subsumed_name	min_distance	MSH	UMLS	ICD9	ICD10	EFO	EFOpat_id
DOID:219	colon cancer	DOID:6804	colon Kaposi sarcoma	2		C1333091				
DOID:219	colon cancer	DOID:7401	colonic L-cell glucagon-like peptide producing tumor	1		C1333103				
DOID:2355	anemia	DOID:0050554	X-linked sideroblastic anemia with ataxia	3						
DOID:2355	anemia	DOID:0050641	Rh deficiency syndrome	3						
DOID:2355	anemia	DOID:0050642	hypochromic microcytic anemia	2						
DOID:2355	anemia	DOID:0060063	X-linked sideroblastic anemia	3						
DOID:2355	anemia	DOID:0060064	sideroblastic anemia with spinocerebellar ataxia	3						
DOID:2355	anemia	DOID:0060065	pyridoxine-refractory autosomal recessive sideroblastic anemia	3						
DOID:2355	anemia	DOID:0060066	pyridoxine-responsive sideroblastic anemia	3						
DOID:2355	anemia	DOID:0060284	paroxysmal nocturnal hemoglobinuria	4	D006457		283.2	D59.5		
DOID:2355	anemia	DOID:0060335	autosomal dominant sideroblastic anemia	3						
DOID:2355	anemia	DOID:10783	methemoglobinemia	5	D008708	C0025637	289.7			
DOID:2355	anemia	DOID:1098	fetal erythroblastosis	2	D004899	C0014761	773			
DOID:2355	anemia	DOID:1098	fetal erythroblastosis	2	D004899	C0014761	773.2			
DOID:2355	anemia	DOID:11243	anemia of prematurity	2		C0158996	776.6			
DOID:2355	anemia	DOID:11244	neonatal anemia	1	D000751	C0002891				
DOID:2355	anemia	DOID:11252	microcytic anemia	1		C0085576				
DOID:2355	anemia	DOID:11758	iron deficiency anemia	2	D018798	C0029810	280.8			
DOID:2355	anemia	DOID:11759	hypochromic anemia	1	D000747	C0002884				
DOID:2355	anemia	DOID:12043	kernicterus due to isoimmunization	2		C0270204	773.4			
DOID:2355	anemia	DOID:12449	aplastic anemia	1	D000741	C0002874	284.9	61.9		
DOID:2355	anemia	DOID:12450	pancytopenia	1	D010198	C0030312	284.1			
DOID:2355	anemia	DOID:12554	hemolytic-uremic syndrome	3	D006463	C0019061	283.11	D59.3		
DOID:2355	anemia	DOID:12971	hereditary spherocytosis	4	D013103	C0037889	282.0	D58.0		
DOID:2355	anemia	DOID:13120	protein-deficiency anemia	2		C0154290	281.4			
DOID:2355	anemia	DOID:13121	deficiency anemia	1		C0041782	281.9			
DOID:2355	anemia	DOID:1338	congenital dyserythropoietic anemia	4	D000742	C0002876				
DOID:2355	anemia	DOID:13382	megaloblastic anemia	2	D000749	C0002888	281	D51.1		
DOID:2355	anemia	DOID:13382	megaloblastic anemia	2	D000749	C0002888	281	D52.0		
DOID:2355	anemia	DOID:13382	megaloblastic anemia	2	D000749	C0002888	281	D53.1		
DOID:2355	anemia	DOID:1339	Diamond-Blackfan anemia	3	D029503	C1260899	284.01	D61.0		
DOID:2355	anemia	DOID:1340	pure red-cell aplasia	2	D012010	C0034902				
DOID:2355	anemia	DOID:1342	congenital hypoplastic anemia	2		C0702159	284.0			
DOID:2355	anemia	DOID:1342	congenital hypoplastic anemia	2		C0949116	284.0			
DOID:2355	anemia	DOID:13576	twin-to-twin transfusion syndrome	2	D005330	C0015958				
DOID:2355	anemia	DOID:13636	Fanconi's anemia	3	D005199	C0015625	284.0	D61.0		
DOID:2355	anemia	DOID:2354	myelophthisic anemia	2	D000750	C0002890				
DOID:2355	anemia	DOID:2355	anemia	0	D000740	C0002871	285.9		0004272	
DOID:2355	anemia	DOID:2361	macrocytic anemia	1	D000748	C0002886				
DOID:2355	anemia	DOID:2859	hemoglobin C disease	5	D006445	C0019021				
DOID:2355	anemia	DOID:2860	hemoglobinopathy	4	D006453	C0019045				
DOID:2355	anemia	DOID:2861	congenital nonspherocytic hemolytic anemia	4	D000746	C0002882	282	D55		
DOID:2355	anemia	DOID:5378	hemoglobin D disease	5		C0272080				
DOID:2355	anemia	DOID:5379	hemoglobin E disease	5		C0238159				3654
DOID:2355	anemia	DOID:582	hemoglobinuria	3	D006456	C0019048	791.2			
DOID:2355	anemia	DOID:583	hemolytic anemia	2	D000743	C0002878				
DOID:2355	anemia	DOID:589	congenital hemolytic anemia	3	D000745	C0002881	282			
DOID:2355	anemia	DOID:589	congenital hemolytic anemia	3	D000745	C0002881	282.9			
DOID:2355	anemia	DOID:720	normocytic anemia	1		C0085577				
DOID:2355	anemia	DOID:8955	sideroblastic anemia	2	D000756	C0002896	285.0			
DOID:2377	multiple sclerosis	DOID:0050783	secondary progressive multiple sclerosis	1		C0751965				
DOID:2377	multiple sclerosis	DOID:0050784	primary progressive multiple sclerosis	1		C0751964				
DOID:2377	multiple sclerosis	DOID:0050785	progressive relapsing multiple sclerosis	1		C0393666				
DOID:2377	multiple sclerosis	DOID:2377	multiple sclerosis	0	D009103	C0026769	340		0003885	
DOID:2377	multiple sclerosis	DOID:2378	relapsing-remitting multiple sclerosis	1	D020529	C0751967			0003929	
DOID:2394	ovarian cancer	DOID:0050928	ovarian melanoma	1						
DOID:2394	ovarian cancer	DOID:0050933	ovarian serous carcinoma	4						
DOID:2394	ovarian cancer	DOID:0050934	ovarian clear cell carcinoma	4						
DOID:2394	ovarian cancer	DOID:2143	ovarian malignant mesothelioma	1		C1518721				
DOID:2394	ovarian cancer	DOID:2145	malignant ovarian cyst	1		C0235770				
DOID:2394	ovarian cancer	DOID:2146	ovary sarcoma	1		C0280746				
DOID:2394	ovarian cancer	DOID:2150	ovarian lymphoma	1		C1518720				
DOID:2394	ovarian cancer	DOID:2151	malignant ovarian surface epithelial-stromal neoplasm	2		C1518236				
DOID:2394	ovarian cancer	DOID:2152	ovary epithelial cancer	1		C0341823				
DOID:2394	ovarian cancer	DOID:2153	ovarian Wilms' cancer	1		C1518746				
DOID:2394	ovarian cancer	DOID:2155	malignant ovarian germ cell neoplasm	2		C0346180				
DOID:2394	ovarian cancer	DOID:2156	ovarian germ cell cancer	1		C0238324				
DOID:2394	ovarian cancer	DOID:2394	ovarian cancer	0	D010051	C0919267				
DOID:2394	ovarian cancer	DOID:2394	ovarian cancer	0	D010051	C1140680				
DOID:2394	ovarian cancer	DOID:2394	ovarian cancer	0	D010051	C1299247				
DOID:2394	ovarian cancer	DOID:2640	struma ovarii	5	D013330	C0038478				
DOID:2394	ovarian cancer	DOID:2641	ovarian germ cell monodermal and highly specialized teratoma	4		C0280134				
DOID:2394	ovarian cancer	DOID:2999	granulosa cell tumor	1	D006106	C0018206				
DOID:2394	ovarian cancer	DOID:2999	granulosa cell tumor	1	D006106	C0334401				
DOID:2394	ovarian cancer	DOID:3002	ovary neuroendocrine neoplasm	1		C1335172				
DOID:2394	ovarian cancer	DOID:3604	ovarian mucinous cystadenocarcinoma	6		C0279665				
DOID:2394	ovarian cancer	DOID:3605	ovarian cystadenocarcinoma	5		C1096638				
DOID:2394	ovarian cancer	DOID:3606	ovarian mucinous adenocarcinoma	5		C1335167				
DOID:2394	ovarian cancer	DOID:3713	ovary adenocarcinoma	4		C0948216				
DOID:2394	ovarian cancer	DOID:3713	ovary adenocarcinoma	4		C1518712				
DOID:2394	ovarian cancer	DOID:4000	ovary transitional cell carcinoma	2		C1335184				
DOID:2394	ovarian cancer	DOID:4000	ovary transitional cell carcinoma	2		C1335185				
DOID:2394	ovarian cancer	DOID:4000	ovary transitional cell carcinoma	2		C1518237				
DOID:2394	ovarian cancer	DOID:4001	ovarian carcinoma	3	C538090	C0677886			0001075	
DOID:2394	ovarian cancer	DOID:4059	ovary rhabdomyosarcoma	2		C1335176				
DOID:2394	ovarian cancer	DOID:4115	ovarian mesodermal adenosarcoma	4		C1335169				
DOID:2394	ovarian cancer	DOID:4217	malignant ovarian Brenner tumor	3	D001948	C0334495				
DOID:2394	ovarian cancer	DOID:4527	ovarian angiosarcoma	2		C1335152				
DOID:2394	ovarian cancer	DOID:4555	ovarian large-cell neuroendocrine carcinoma	4		C1335174				
DOID:2394	ovarian cancer	DOID:4894	rete ovarii adenocarcinoma	5		C1514904				
DOID:2394	ovarian cancer	DOID:5118	ovarian cystic teratoma	5		C1335155				
DOID:2394	ovarian cancer	DOID:5169	ovarian endometrioid stromal sarcoma	2		C1518714				
DOID:2394	ovarian cancer	DOID:5207	monodermal teratoma	3		C1302569				
DOID:2394	ovarian cancer	DOID:5208	malignant struma ovarii	6		C0334525				
DOID:2394	ovarian cancer	DOID:5209	benign struma ovarii	6		C1511104				
DOID:2394	ovarian cancer	DOID:5263	ovary leiomyosarcoma	2		C1335163				
DOID:2394	ovarian cancer	DOID:5304	ovarian clear cell adenocarcinoma	5		C1518693				
DOID:2394	ovarian cancer	DOID:5331	testicular granulosa cell tumor	2		C1336709				
DOID:2394	ovarian cancer	DOID:5350	ovarian endodermal sinus tumor	4		C0346188				
DOID:2394	ovarian cancer	DOID:5351	ovarian primitive germ cell tumor	3		C1518727				
DOID:2394	ovarian cancer	DOID:5511	dysgerminoma of ovary	4		C0346185				
DOID:2394	ovarian cancer	DOID:5531	ovarian squamous cell carcinoma	4		C1518738				
DOID:2394	ovarian cancer	DOID:5532	ovarian squamous cell neoplasm	2		C1518739				
DOID:2394	ovarian cancer	DOID:5550	choriocarcinoma of ovary	3		C0346181				
DOID:2394	ovarian cancer	DOID:5567	ovarian germ cell teratoma	2		C0280131				
DOID:2394	ovarian cancer	DOID:5697	liposarcoma of the ovary	2		C1335165				
DOID:2394	ovarian cancer	DOID:5744	ovary serous adenocarcinoma	5		C1335177				
DOID:2394	ovarian cancer	DOID:5744	ovary serous adenocarcinoma	5		C1518234				
DOID:2394	ovarian cancer	DOID:5746	ovarian serous cystadenocarcinoma	6		C0279663				
DOID:2394	ovarian cancer	DOID:5828	endometrioid ovary carcinoma	5		C0346163				
DOID:2394	ovarian cancer	DOID:5936	ovarian mixed germ cell neoplasm	4		C0280135				
DOID:2394	ovarian cancer	DOID:6032	juvenile type testicular granulosa cell tumor	3		C0334403				
DOID:2394	ovarian cancer	DOID:6032	juvenile type testicular granulosa cell tumor	3		C1515285				
DOID:2394	ovarian cancer	DOID:6067	ovarian mucinous neoplasm	2		C1335168				
DOID:2394	ovarian cancer	DOID:6067	ovarian mucinous neoplasm	2		C1518233				
DOID:2394	ovarian cancer	DOID:6083	childhood ovarian endodermal sinus tumor	5		C1332993				
DOID:2394	ovarian cancer	DOID:6084	pediatric ovarian germ cell tumor	2		C0796664				
DOID:2394	ovarian cancer	DOID:6170	ovarian carcinosarcoma	3		C0392998				
DOID:2394	ovarian cancer	DOID:6179	ovarian small cell carcinoma	4		C1335179				
DOID:2394	ovarian cancer	DOID:6212	ovarian endometrial cancer	2		C1335159				
DOID:2394	ovarian cancer	DOID:6212	ovarian endometrial cancer	2		C1518231				
DOID:2394	ovarian cancer	DOID:6214	ovarian papillary neoplasm	2		C0476121				
DOID:2394	ovarian cancer	DOID:6229	childhood mature teratoma of the ovary	4		C1332991				
DOID:2394	ovarian cancer	DOID:6230	childhood teratoma of the ovary	3		C1332992				
DOID:2394	ovarian cancer	DOID:6231	mature teratoma of the ovary	4		C1334637				
DOID:2394	ovarian cancer	DOID:6232	ovarian biphasic or triphasic teratoma	3		C1518691				
DOID:2394	ovarian cancer	DOID:6278	ovarian mucinous malignant adenofibroma	3		C1518722				
DOID:2394	ovarian cancer	DOID:6314	ovarian fetiform teratoma	5		C1518715				
DOID:2394	ovarian cancer	DOID:6315	ovarian solid teratoma	5		C1335181				
DOID:2394	ovarian cancer	DOID:6331	immature teratoma of ovary	3		C0346182				
DOID:2394	ovarian cancer	DOID:6405	ovarian papillary cystadenoma	3		C1335175				
DOID:2394	ovarian cancer	DOID:6407	ovarian surface papilloma	3		C1335183				
DOID:2394	ovarian cancer	DOID:6408	ovary papillary carcinoma	3		C1335178				
DOID:2394	ovarian cancer	DOID:6445	ovarian endometrioid malignant adenofibroma	4		C1518711				
DOID:2394	ovarian cancer	DOID:6511	glandular pattern ovarian yolk sac tumor	5		C1518747				
DOID:2394	ovarian cancer	DOID:6512	hepatoid pattern ovarian yolk sac tumor	5		C1518748				
DOID:2394	ovarian cancer	DOID:6514	polyvesicular vitelline pattern ovarian yolk sac tumor	5		C1518749				
DOID:2394	ovarian cancer	DOID:6554	ovarian clear cell malignant adenofibroma	1		C1518692				
DOID:2394	ovarian cancer	DOID:6774	polyembryoma of the ovary	4		C1514199				
DOID:2394	ovarian cancer	DOID:6898	ovary mixed epithelial carcinoma	4		C0279392				
DOID:2394	ovarian cancer	DOID:6901	familiar ovarian carcinoma	2		C1333992				
DOID:2394	ovarian cancer	DOID:7037	childhood immature teratoma of ovary	4		C1332990				
DOID:2394	ovarian cancer	DOID:7340	pediatric ovarian dysgerminoma	3		C1332988				
DOID:2394	ovarian cancer	DOID:7438	ovarian clear cell cystadenocarcinoma	6		C0279667				
DOID:2394	ovarian cancer	DOID:7591	gestational ovarian choriocarcinoma	4		C1517538				
DOID:2394	ovarian cancer	DOID:7650	pulmonary type ovarian small cell carcinoma	5		C1518737				
DOID:2394	ovarian cancer	DOID:7651	hypercalcemic type ovarian small cell carcinoma	5		C1518736				
DOID:2394	ovarian cancer	DOID:7665	non-gestational ovarian choriocarcinoma	4		C1518355				
DOID:2394	ovarian cancer	DOID:8023	myxoid liposarcoma of the ovary	3		C1335170				
DOID:2394	ovarian cancer	DOID:8036	childhood ovarian embryonal carcinoma	3		C1332989				
DOID:2394	ovarian cancer	DOID:8336	childhood choriocarcinoma of the ovary	3		C1332987				
DOID:2394	ovarian cancer	DOID:8394	adult type testicular granulosa cell tumor	3		C1515284				
DOID:2394	ovarian cancer	DOID:9597	Krukenberg carcinoma	2	D007725	C0022790				
DOID:2531	hematologic cancer	DOID:0050458	juvenile myelomonocytic leukemia	3	D054429					
DOID:2531	hematologic cancer	DOID:0050523	adult T-cell leukemia	5						
DOID:2531	hematologic cancer	DOID:0050743	mature T-cell and NK-cell lymphoma	3						
DOID:2531	hematologic cancer	DOID:0050744	anaplastic large cell lymphoma	3						
DOID:2531	hematologic cancer	DOID:0050745	diffuse large B-cell lymphoma	4						
DOID:2531	hematologic cancer	DOID:0050746	mantle cell lymphoma	4						
DOID:2531	hematologic cancer	DOID:0050747	lymphoplasmacytic lymphoma	4	D008258		273.3	C88.0		
DOID:2531	hematologic cancer	DOID:0050748	marginal zone B-cell lymphoma	4						
DOID:2531	hematologic cancer	DOID:0050749	peripheral T-cell lymphoma	4						
DOID:2531	hematologic cancer	DOID:0050750	splenic marginal zone lymphoma	5						
DOID:2531	hematologic cancer	DOID:0050751	T-cell large granular lymphocyte leukemia	4						
DOID:2531	hematologic cancer	DOID:0050873	follicular lymphoma	3						
DOID:2531	hematologic cancer	DOID:0050908	myelodysplastic syndrome	2	D009190		238.7	D46		
DOID:2531	hematologic cancer	DOID:0050909	MALT lymphoma	3						
DOID:2531	hematologic cancer	DOID:0060058	lymphoma	1	D008223	C0024299				
DOID:2531	hematologic cancer	DOID:0060058	lymphoma	1	D008223	C0598798				
DOID:2531	hematologic cancer	DOID:0060060	non-Hodgkin lymphoma	2						
DOID:2531	hematologic cancer	DOID:0060061	cutaneous T cell lymphoma	5						
DOID:2531	hematologic cancer	DOID:0060318	acute promyelocytic leukemia	4	D015473		205.0	C92.4		
DOID:2531	hematologic cancer	DOID:0070004	myeloma	2						
DOID:2531	hematologic cancer	DOID:10265	hairy cell leukemia of spleen	5		C0153832	202.47			
DOID:2531	hematologic cancer	DOID:1035	natural killer cell leukemia	3		C1292777				
DOID:2531	hematologic cancer	DOID:1036	chronic leukemia	2		C0085670				
DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	2	D007945	C0023448	204			
DOID:2531	hematologic cancer	DOID:1037	lymphoblastic leukemia	2	D007945	C0023448	204.9			
DOID:2531	hematologic cancer	DOID:1039	prolymphocytic leukemia	4	D015463	C0023486				
DOID:2531	hematologic cancer	DOID:1040	chronic lymphocytic leukemia	3	D015451	C0023458		C91.1	0000095	
DOID:2531	hematologic cancer	DOID:10747	lymphoid leukemia	3	D054198	C0152271	204.2			
DOID:2531	hematologic cancer	DOID:11868	chronic erythremia	2		C0152272	207.1			
DOID:2531	hematologic cancer	DOID:1240	leukemia	1	D007938	C0023418	208			
DOID:2531	hematologic cancer	DOID:1240	leukemia	1	D007938	C0023418	208.9			
DOID:2531	hematologic cancer	DOID:12603	acute leukemia	2		C0085669	208.0			
DOID:2531	hematologic cancer	DOID:12603	acute leukemia	2		C1378511	208.0			
DOID:2531	hematologic cancer	DOID:12965	subleukemic leukemia	2		C0023490				
DOID:2531	hematologic cancer	DOID:12972	intrapelvic lymph node leukemic reticuloendotheliosis	5		C0153831	202.46			
DOID:2531	hematologic cancer	DOID:1703	Richter's syndrome	4		C0349631				
DOID:2531	hematologic cancer	DOID:2224	hemorrhagic thrombocythemia	4	D013920	C0040028	238.71	D47.3		
DOID:2531	hematologic cancer	DOID:2225	megakaryocytic tumor	3		C1334687				
DOID:2531	hematologic cancer	DOID:2226	chronic myeloproliferative disease	3		C1292778				
DOID:2531	hematologic cancer	DOID:2228	thrombocytosis	3	D013922	C0836924				
DOID:2531	hematologic cancer	DOID:2354	myelophthisic anemia	3	D000750	C0002890				
DOID:2531	hematologic cancer	DOID:2531	hematologic cancer	0	D019337	C0376544				
DOID:2531	hematologic cancer	DOID:285	hairy cell leukemia	4	D007943	C0023443	202.4			
DOID:2531	hematologic cancer	DOID:3166	leukemoid reaction	3	D007955	C0023501	288.62			
DOID:2531	hematologic cancer	DOID:3264	subacute leukemia	2		C0153924	208.2			
DOID:2531	hematologic cancer	DOID:3664	mast cell neoplasm	1		C0334664				
DOID:2531	hematologic cancer	DOID:3666	cutaneous solitary mastocytoma	2		C1275627				
DOID:2531	hematologic cancer	DOID:3720	extramedullary plasmacytoma	7		C0278619				
DOID:2531	hematologic cancer	DOID:3721	plasmacytoma	6	D010954	C0032131				
DOID:2531	hematologic cancer	DOID:3722	solitary osseous plasmacytoma	7		C0272256				
DOID:2531	hematologic cancer	DOID:3723	solitary plasmacytoma of chest wall	7		C1332936				
DOID:2531	hematologic cancer	DOID:4334	splenic manifestation of prolymphocytic leukemia	5		C1336066				
DOID:2531	hematologic cancer	DOID:4659	extracutaneous mastocytoma	2	D034801	C0272202				
DOID:2531	hematologic cancer	DOID:4660	indolent systemic mastocytosis	2	D034721	C0272203				
DOID:2531	hematologic cancer	DOID:4960	bone marrow cancer	1	D009196	C002702			0004251	
DOID:2531	hematologic cancer	DOID:4971	myelofibrosis	3	D055728	C0001815	238.76			
DOID:2531	hematologic cancer	DOID:4971	myelofibrosis	3	D055728	C0026987	238.76			
DOID:2531	hematologic cancer	DOID:4972	myelodysplastic myeloproliferative cancer	2	D054437	C1301355				
DOID:2531	hematologic cancer	DOID:5599	precursor T-lymphoblastic lymphoma/leukemia	3		C0854857				
DOID:2531	hematologic cancer	DOID:5600	precursor lymphoblastic lymphoma/leukemia	2		C1335469				
DOID:2531	hematologic cancer	DOID:5602	T-cell adult acute lymphocytic leukemia	5		C0279592				
DOID:2531	hematologic cancer	DOID:5603	acute T cell leukemia	5	D015459	C0023493				
DOID:2531	hematologic cancer	DOID:5604	adult acute lymphocytic leukemia	4		C0751606				
DOID:2531	hematologic cancer	DOID:5621	histiocytic and dendritic cell cancer	1		C1334030				
DOID:2531	hematologic cancer	DOID:5820	composite lymphoma	4	D058617	C0545080				
DOID:2531	hematologic cancer	DOID:5821	methotrexate-associated lymphoproliferation	2		C1334749				
DOID:2531	hematologic cancer	DOID:5822	gray zone lymphoma	2		C1333878				
DOID:2531	hematologic cancer	DOID:5823	pediatric lymphoma	2		C1332979				
DOID:2531	hematologic cancer	DOID:5825	adult lymphoma	2		C1332206				
DOID:2531	hematologic cancer	DOID:6003	aleukemic leukemia cutis	3		C0887846				
DOID:2531	hematologic cancer	DOID:6004	aleukemic leukemia	2		C0877858				
DOID:2531	hematologic cancer	DOID:6262	follicular dendritic cell sarcoma	3	D054740	C1260325				
DOID:2531	hematologic cancer	DOID:6354	CLL/SLL	4		C1302547				
DOID:2531	hematologic cancer	DOID:6536	plasma cell neoplasm	5	D010265	C1136084			0000200	
DOID:2531	hematologic cancer	DOID:6867	mediastinal gray zone lymphoma	3		C1334657				
DOID:2531	hematologic cancer	DOID:6958	aleukemic monocytic leukemia cutis	4		C1332232				
DOID:2531	hematologic cancer	DOID:706	mature B-cell neoplasm	4		C1334633			0000096	
DOID:2531	hematologic cancer	DOID:7061	precursor B lymphoblastic lymphoma/leukemia	3		C0862030				
DOID:2531	hematologic cancer	DOID:707	B-cell lymphoma	3		C1332362				
DOID:2531	hematologic cancer	DOID:709	splenic manifestation of hairy cell leukemia	5		C1336064				
DOID:2531	hematologic cancer	DOID:711	refractory hairy cell leukemia	2		C0279780				
DOID:2531	hematologic cancer	DOID:712	refractory hematologic cancer	1		C1335724				
DOID:2531	hematologic cancer	DOID:713	HCL-V	5		C0349633				
DOID:2531	hematologic cancer	DOID:7146	Langerhans cell sarcoma	2	D054752	C1260327				
DOID:2531	hematologic cancer	DOID:715	T-cell leukemia	4	D015458	C0023492				
DOID:2531	hematologic cancer	DOID:7230	postgerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	5		C1333037				
DOID:2531	hematologic cancer	DOID:7442	monoclonal gammopathy of uncertain significance	6		C0278494				
DOID:2531	hematologic cancer	DOID:7756	neonatal leukemia	3		C0235813				
DOID:2531	hematologic cancer	DOID:7757	childhood leukemia	2		C1332977				
DOID:2531	hematologic cancer	DOID:7848	interdigitating dendritic cell sarcoma	2	D054739	C1260326				
DOID:2531	hematologic cancer	DOID:7849	dendritic cell sarcoma	2		C1301364				
DOID:2531	hematologic cancer	DOID:7933	childhood precursor T-lymphoblastic lymphoma/leukemia	4		C1332997				
DOID:2531	hematologic cancer	DOID:7936	precursor T-lymphoblastic lymphoma/leukemia refractory	2		C0854859				
DOID:2531	hematologic cancer	DOID:8106	cellular phase chronic idiopathic myelofibrosis	4		C1516553				
DOID:2531	hematologic cancer	DOID:8144	pregerminal center chronic lymphocytic leukemia/small lymphocytic lymphoma	5		C1333038				
DOID:2531	hematologic cancer	DOID:8527	monocytic leukemia	3		C0153903	206.8			
DOID:2531	hematologic cancer	DOID:8541	Sezary's disease	6	D012751	C0036920	202.2			
DOID:2531	hematologic cancer	DOID:8543	Hodgkin's lymphoma, lymphocytic-histiocytic predominance	3	D006689	C1266194	201.4			
DOID:2531	hematologic cancer	DOID:8552	chronic myeloid leukemia	3	D015464	C0023473	205.1		0000339	
DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	2	D006689	C0019829	201	C81	0000183	
DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	2	D006689	C0019829	201.0	C81	0000183	
DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	2	D006689	C0019829	201.2	C81	0000183	
DOID:2531	hematologic cancer	DOID:8567	Hodgkin's lymphoma	2	D006689	C0019829	201.9	C81	0000183	
DOID:2531	hematologic cancer	DOID:8584	Burkitt lymphoma	5	D002051	C0006413	200.2	C83.7		
DOID:2531	hematologic cancer	DOID:8593	chronic monocytic leukemia	4	D007951	C0023466	206.1			
DOID:2531	hematologic cancer	DOID:8628	Hodgkin's lymphoma, lymphocytic depletion	3	D006689	C0152267	201.7			
DOID:2531	hematologic cancer	DOID:8642	Hodgkin's paragranuloma	3		C0152269				
DOID:2531	hematologic cancer	DOID:8651	Hodgkin's granuloma	3	D006689	C0334626	201.1			
DOID:2531	hematologic cancer	DOID:8654	Hodgkin's lymphoma, mixed cellularity	3	D006689	C0152266	201.6			
DOID:2531	hematologic cancer	DOID:8683	myeloid sarcoma	1	D023981	C0152276	205.3			
DOID:2531	hematologic cancer	DOID:8691	mycosis fungoides	6	D009182	C0026948	202.1			
DOID:2531	hematologic cancer	DOID:8692	myeloid leukemia	2	D007951	C0023470	205			
DOID:2531	hematologic cancer	DOID:8692	myeloid leukemia	2	D007951	C0023470	205.9			
DOID:2531	hematologic cancer	DOID:8692	myeloid leukemia	2	D015473	C0023470	205			
DOID:2531	hematologic cancer	DOID:8692	myeloid leukemia	2	D015473	C0023470	205.9			
DOID:2531	hematologic cancer	DOID:8696	subacute monocytic leukemia	4		C0152275	206.2			
DOID:2531	hematologic cancer	DOID:8747	subacute myeloid leukemia	3		C0153889				
DOID:2531	hematologic cancer	DOID:8761	megakaryocytic leukemia	2	D007947	C0023462	207.2			
DOID:2531	hematologic cancer	DOID:8838	Hodgkin's lymphoma, nodular sclerosis	3		C0152268	201.5			
DOID:2531	hematologic cancer	DOID:8864	acute monocytic leukemia	4	D007948	C0023465	206.0			
DOID:2531	hematologic cancer	DOID:9119	acute myeloid leukemia	3	D015470	C0023467	205.0			
DOID:2531	hematologic cancer	DOID:9254	mast-cell leukemia	2	D007946	C0023461				
DOID:2531	hematologic cancer	DOID:9513	plasmacytic leukemia	3	D007952	C0023484	203.1			
DOID:2531	hematologic cancer	DOID:9538	multiple myeloma	3	D009101	C0026764	203.0		0001378	
DOID:2531	hematologic cancer	DOID:9541	osteosclerotic myeloma	4		C1510415				
DOID:2531	hematologic cancer	DOID:9544	refractory plasma cell neoplasm	2		C0278620				
DOID:2531	hematologic cancer	DOID:9547	non-secretory myeloma	4		C0456845				
DOID:2531	hematologic cancer	DOID:9550	indolent myeloma	4		C1334169				
DOID:2531	hematologic cancer	DOID:9551	smoldering myeloma	4		C1336016				
DOID:2531	hematologic cancer	DOID:9952	acute lymphocytic leukemia	3		C0023449	204.0	C91.0	0000220	
DOID:2531	hematologic cancer	DOID:9953	B- and T-cell mixed leukemia	4	C535671	C0023464				
DOID:2531	hematologic cancer	DOID:9953	B- and T-cell mixed leukemia	4	D015456	C0023464				
DOID:2531	hematologic cancer	DOID:9954	null-cell leukemia	4		C0023483				
DOID:2596	larynx cancer	DOID:11472	subglottis cancer	1		C0153485	161.2			
DOID:2596	larynx cancer	DOID:13348	laryngeal cartilage cancer	1		C0153486	161.3			
DOID:2596	larynx cancer	DOID:13476	supraglottis cancer	1		C0153484	161.1			
DOID:2596	larynx cancer	DOID:2595	glottis cancer	1		C0153483	161.0			
DOID:2596	larynx cancer	DOID:2596	larynx cancer	0	D007822	C0007107	161			
DOID:2596	larynx cancer	DOID:2596	larynx cancer	0	D007822	C0007107	161.9			
DOID:2596	larynx cancer	DOID:2599	glottis carcinoma	2		C0740083				
DOID:2596	larynx cancer	DOID:2600	laryngeal carcinoma	1		C0595989				
DOID:2596	larynx cancer	DOID:2876	laryngeal squamous cell carcinoma	2		C0280324				
DOID:2596	larynx cancer	DOID:2877	larynx sarcoma	1		C1334377				
DOID:2596	larynx cancer	DOID:3752	larynx verrucous carcinoma	3		C0280328				
DOID:2596	larynx cancer	DOID:4688	laryngeal mucoepidermoid carcinoma	2		C1334373				
DOID:2596	larynx cancer	DOID:4869	laryngeal adenoid cystic carcinoma	2		C1334368				
DOID:2596	larynx cancer	DOID:5288	larynx leiomyosarcoma	2		C1334371				
DOID:2596	larynx cancer	DOID:5696	larynx liposarcoma	2		C1334372				
DOID:2596	larynx cancer	DOID:7031	glottis squamous cell carcinoma	3		C0280325				
DOID:2596	larynx cancer	DOID:7144	laryngeal small cell carcinoma	2		C1334378				
DOID:2596	larynx cancer	DOID:7583	glottis verrucous carcinoma	4		C0280329				
DOID:2596	larynx cancer	DOID:7584	subglottis verrucous carcinoma	4		C0280330				
DOID:2596	larynx cancer	DOID:7585	subglottis squamous cell carcinoma	3		C0280326				
DOID:2596	larynx cancer	DOID:7586	supraglottis verrucous carcinoma	4		C0280331				
DOID:2596	larynx cancer	DOID:7587	supraglottis squamous cell carcinoma	3		C0749163				
DOID:2596	larynx cancer	DOID:7763	carcinoma of supraglottis	2		C1299240				
DOID:2596	larynx cancer	DOID:7764	subglottis carcinoma	2		C1299239				
