doid_code	doid_name	resource	resource_id
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	128908003
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	13875003
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	16822006
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	188012003
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	188342008
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	189193002
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	189862000
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	189866002
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	189867006
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	189874001
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	254795008
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	388601000
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	393567008
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	403969002
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	403973004
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	93740003
DOID:175	vascular cancer	SNOMEDCT_2010_1_31	93817006
DOID:175	vascular cancer	UMLS_CUI	C0017653
DOID:175	vascular cancer	UMLS_CUI	C0153656
DOID:175	vascular cancer	UMLS_CUI	C0282607
DOID:175	vascular cancer	UMLS_CUI	C0346083
DOID:175	vascular cancer	UMLS_CUI	C0346845
DOID:175	vascular cancer	UMLS_CUI	C0476144
DOID:175	vascular cancer	UMLS_CUI	C1266111
DOID:175	vascular cancer	UMLS_CUI	C1290407
DOID:175	vascular cancer	UMLS_CUI	C1300127
DOID:175	vascular cancer	UMLS_CUI	C1304510
DOID:175	vascular cancer	UMLS_CUI	C1332312
DOID:175	vascular cancer	UMLS_CUI	C1334560
DOID:175	vascular cancer	UMLS_CUI	C1334611
DOID:175	vascular cancer	UMLS_CUI	C1334616
DOID:175	vascular cancer	UMLS_CUI	C1334617
DOID:175	vascular cancer	UMLS_CUI	C1334630
DOID:175	vascular cancer	UMLS_CUI	C1335392
DOID:175	vascular cancer	UMLS_CUI	C1335571
DOID:175	vascular cancer	UMLS_CUI	C1335572
DOID:175	vascular cancer	UMLS_CUI	C1335575
DOID:175	vascular cancer	UMLS_CUI	C1335753
DOID:175	vascular cancer	UMLS_CUI	C1336531
DOID:1790	malignant mesothelioma	ICD10CM	C45
DOID:1790	malignant mesothelioma	ICD9CM	163
DOID:1790	malignant mesothelioma	MSH	D008654
DOID:1790	malignant mesothelioma	NCI	C4282
DOID:1790	malignant mesothelioma	NCI	C45655
DOID:1790	malignant mesothelioma	NCI	C7865
DOID:1790	malignant mesothelioma	NCI	C7985
DOID:1790	malignant mesothelioma	NCI	C9350
DOID:1790	malignant mesothelioma	OMIM	156240
DOID:1790	malignant mesothelioma	SNOMEDCT_2010_1_31	109853004
DOID:1790	malignant mesothelioma	SNOMEDCT_2010_1_31	187806007
DOID:1790	malignant mesothelioma	SNOMEDCT_2010_1_31	209241006
DOID:1790	malignant mesothelioma	SNOMEDCT_2010_1_31	30383009
DOID:1790	malignant mesothelioma	SNOMEDCT_2010_1_31	399477001
DOID:1790	malignant mesothelioma	SNOMEDCT_2010_1_31	54443001
DOID:1790	malignant mesothelioma	SNOMEDCT_2010_1_31	62064005
DOID:1790	malignant mesothelioma	SNOMEDCT_2010_1_31	65278006
DOID:1790	malignant mesothelioma	UMLS_CUI	C0278752
DOID:1790	malignant mesothelioma	UMLS_CUI	C0334513
DOID:1790	malignant mesothelioma	UMLS_CUI	C0334515
DOID:1790	malignant mesothelioma	UMLS_CUI	C0345967
DOID:1790	malignant mesothelioma	UMLS_CUI	C0346109
DOID:1790	malignant mesothelioma	UMLS_CUI	C0392400
DOID:1790	malignant mesothelioma	UMLS_CUI	C0854886
DOID:1790	malignant mesothelioma	UMLS_CUI	C0862312
DOID:1790	malignant mesothelioma	UMLS_CUI	C1332338
DOID:1909	melanoma	EFO	0000756
DOID:1909	melanoma	KEGG	05218
DOID:1909	melanoma	MSH	D008545
DOID:1909	melanoma	MSH	D018328
DOID:1909	melanoma	NCI	C3224
DOID:1909	melanoma	NCI	C3802
DOID:1909	melanoma	NCI	C4236
DOID:1909	melanoma	NCI	C4237
DOID:1909	melanoma	NCI	C8498
DOID:1909	melanoma	NCI	C9499
DOID:1909	melanoma	OMIM	155600
DOID:1909	melanoma	SNOMEDCT_2010_1_31	154501005
DOID:1909	melanoma	SNOMEDCT_2010_1_31	189749008
DOID:1909	melanoma	SNOMEDCT_2010_1_31	189756002
DOID:1909	melanoma	SNOMEDCT_2010_1_31	2092003
DOID:1909	melanoma	SNOMEDCT_2010_1_31	269503007
DOID:1909	melanoma	SNOMEDCT_2010_1_31	269577007
DOID:1909	melanoma	SNOMEDCT_2010_1_31	37138001
DOID:1909	melanoma	SNOMEDCT_2010_1_31	372244006
DOID:1909	melanoma	SNOMEDCT_2010_1_31	403923002
DOID:1909	melanoma	SNOMEDCT_2010_1_31	68827007
DOID:1909	melanoma	SNOMEDCT_2010_1_31	70594002
DOID:1909	melanoma	UMLS_CUI	C0025202
DOID:1909	melanoma	UMLS_CUI	C0206735
DOID:1909	melanoma	UMLS_CUI	C0334443
DOID:1909	melanoma	UMLS_CUI	C0334444
DOID:1909	melanoma	UMLS_CUI	C1334691
DOID:1909	melanoma	UMLS_CUI	C1512419
DOID:1964	fallopian tube cancer	MSH	D005185
DOID:1964	fallopian tube cancer	NCI	C3032
DOID:1964	fallopian tube cancer	NCI	C3867
DOID:1964	fallopian tube cancer	NCI	C40099
DOID:1964	fallopian tube cancer	NCI	C40103
DOID:1964	fallopian tube cancer	NCI	C40104
DOID:1964	fallopian tube cancer	NCI	C40124
DOID:1964	fallopian tube cancer	NCI	C40125
DOID:1964	fallopian tube cancer	NCI	C40128
DOID:1964	fallopian tube cancer	NCI	C40130
DOID:1964	fallopian tube cancer	NCI	C40131
DOID:1964	fallopian tube cancer	NCI	C40455
DOID:1964	fallopian tube cancer	NCI	C6265
DOID:1964	fallopian tube cancer	NCI	C6267
DOID:1964	fallopian tube cancer	NCI	C6278
DOID:1964	fallopian tube cancer	NCI	C6279
DOID:1964	fallopian tube cancer	NCI	C6280
DOID:1964	fallopian tube cancer	NCI	C6282
DOID:1964	fallopian tube cancer	SNOMEDCT_2010_1_31	126916003
DOID:1964	fallopian tube cancer	SNOMEDCT_2010_1_31	154529008
DOID:1964	fallopian tube cancer	SNOMEDCT_2010_1_31	269602009
DOID:1964	fallopian tube cancer	SNOMEDCT_2010_1_31	276870001
DOID:1964	fallopian tube cancer	SNOMEDCT_2010_1_31	363444001
DOID:1964	fallopian tube cancer	SNOMEDCT_2010_1_31	93794008
DOID:1964	fallopian tube cancer	UMLS_CUI	C0015558
DOID:1964	fallopian tube cancer	UMLS_CUI	C0153579
DOID:1964	fallopian tube cancer	UMLS_CUI	C0238122
DOID:1964	fallopian tube cancer	UMLS_CUI	C1333590
DOID:1964	fallopian tube cancer	UMLS_CUI	C1333591
DOID:1964	fallopian tube cancer	UMLS_CUI	C1333592
DOID:1964	fallopian tube cancer	UMLS_CUI	C1333593
DOID:1964	fallopian tube cancer	UMLS_CUI	C1333595
DOID:1964	fallopian tube cancer	UMLS_CUI	C1333596
DOID:1964	fallopian tube cancer	UMLS_CUI	C1512418
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517113
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517114
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517116
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517117
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517119
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517121
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517124
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517127
DOID:1964	fallopian tube cancer	UMLS_CUI	C1517128
DOID:2998	testicular cancer	ICD10CM	C62
DOID:2998	testicular cancer	ICD9CM	186.0
DOID:2998	testicular cancer	MSH	D013736
DOID:2998	testicular cancer	NCI	C3404
DOID:2998	testicular cancer	NCI	C39915
DOID:2998	testicular cancer	NCI	C39923
DOID:2998	testicular cancer	NCI	C39924
DOID:2998	testicular cancer	NCI	C39925
DOID:2998	testicular cancer	NCI	C39926
DOID:2998	testicular cancer	NCI	C39927
DOID:2998	testicular cancer	NCI	C39928
DOID:2998	testicular cancer	NCI	C39929
DOID:2998	testicular cancer	NCI	C39930
DOID:2998	testicular cancer	NCI	C39931
DOID:2998	testicular cancer	NCI	C39932
DOID:2998	testicular cancer	NCI	C39934
DOID:2998	testicular cancer	NCI	C39935
DOID:2998	testicular cancer	NCI	C39953
DOID:2998	testicular cancer	NCI	C39958
DOID:2998	testicular cancer	NCI	C40957
DOID:2998	testicular cancer	NCI	C40958
DOID:2998	testicular cancer	NCI	C40959
DOID:2998	testicular cancer	NCI	C40962
DOID:2998	testicular cancer	NCI	C5027
DOID:2998	testicular cancer	NCI	C5053
DOID:2998	testicular cancer	NCI	C6347
DOID:2998	testicular cancer	NCI	C6359
DOID:2998	testicular cancer	NCI	C6378
DOID:2998	testicular cancer	NCI	C6539
DOID:2998	testicular cancer	NCI	C6542
DOID:2998	testicular cancer	NCI	C6544
DOID:2998	testicular cancer	NCI	C6545
DOID:2998	testicular cancer	NCI	C6552
DOID:2998	testicular cancer	NCI	C6810
DOID:2998	testicular cancer	NCI	C7328
DOID:2998	testicular cancer	NCI	C7733
DOID:2998	testicular cancer	NCI	C8000
DOID:2998	testicular cancer	NCI	C8591
DOID:2998	testicular cancer	NCI	C9063
DOID:2998	testicular cancer	NCI	C9077
DOID:2998	testicular cancer	NCI	C9277
DOID:2998	testicular cancer	NCI	C9313
DOID:2998	testicular cancer	OMIM	273300
DOID:2998	testicular cancer	OMIM	300228
DOID:2998	testicular cancer	ORDO	3636504
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	126900000
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	126902008
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	154532006
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	188219004
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	188221009
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	188224001
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	188228003
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	236778008
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	255107005
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	269472003
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	269603004
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	277664004
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	363449006
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	94087009
DOID:2998	testicular cancer	SNOMEDCT_2010_1_31	94113004
DOID:2998	testicular cancer	UMLS_CUI	C0039590
DOID:2998	testicular cancer	UMLS_CUI	C0153594
DOID:2998	testicular cancer	UMLS_CUI	C0153595
DOID:2998	testicular cancer	UMLS_CUI	C0238449
DOID:2998	testicular cancer	UMLS_CUI	C0279708
DOID:2998	testicular cancer	UMLS_CUI	C0346239
DOID:2998	testicular cancer	UMLS_CUI	C0349644
DOID:2998	testicular cancer	UMLS_CUI	C0796663
DOID:2998	testicular cancer	UMLS_CUI	C0855197
DOID:2998	testicular cancer	UMLS_CUI	C0855211
DOID:2998	testicular cancer	UMLS_CUI	C1333006
DOID:2998	testicular cancer	UMLS_CUI	C1333007
DOID:2998	testicular cancer	UMLS_CUI	C1333008
DOID:2998	testicular cancer	UMLS_CUI	C1333009
DOID:2998	testicular cancer	UMLS_CUI	C1333010
DOID:2998	testicular cancer	UMLS_CUI	C1334625
DOID:2998	testicular cancer	UMLS_CUI	C1336708
DOID:2998	testicular cancer	UMLS_CUI	C1336711
DOID:2998	testicular cancer	UMLS_CUI	C1336720
DOID:2998	testicular cancer	UMLS_CUI	C1336724
DOID:2998	testicular cancer	UMLS_CUI	C1336726
DOID:2998	testicular cancer	UMLS_CUI	C1336727
DOID:2998	testicular cancer	UMLS_CUI	C1377904
DOID:2998	testicular cancer	UMLS_CUI	C1514200
DOID:2998	testicular cancer	UMLS_CUI	C1514608
DOID:2998	testicular cancer	UMLS_CUI	C1515281
DOID:2998	testicular cancer	UMLS_CUI	C1515290
DOID:2998	testicular cancer	UMLS_CUI	C1515292
DOID:2998	testicular cancer	UMLS_CUI	C1515293
DOID:2998	testicular cancer	UMLS_CUI	C1515294
DOID:2998	testicular cancer	UMLS_CUI	C1515297
DOID:2998	testicular cancer	UMLS_CUI	C1515301
DOID:2998	testicular cancer	UMLS_CUI	C1515303
DOID:2998	testicular cancer	UMLS_CUI	C1515304
DOID:2998	testicular cancer	UMLS_CUI	C1515305
DOID:2998	testicular cancer	UMLS_CUI	C1515306
DOID:2998	testicular cancer	UMLS_CUI	C1515307
DOID:2998	testicular cancer	UMLS_CUI	C1515308
DOID:2998	testicular cancer	UMLS_CUI	C1515309
DOID:2998	testicular cancer	UMLS_CUI	C1515310
DOID:2998	testicular cancer	UMLS_CUI	C1515311
DOID:2998	testicular cancer	UMLS_CUI	C1515312
DOID:3121	gallbladder cancer	ICD9CM	155.1
DOID:3121	gallbladder cancer	MSH	D005706
DOID:3121	gallbladder cancer	NCI	C3048
DOID:3121	gallbladder cancer	NCI	C3844
DOID:3121	gallbladder cancer	NCI	C5734
DOID:3121	gallbladder cancer	NCI	C5735
DOID:3121	gallbladder cancer	NCI	C5736
DOID:3121	gallbladder cancer	NCI	C5743
DOID:3121	gallbladder cancer	NCI	C5744
DOID:3121	gallbladder cancer	NCI	C5745
DOID:3121	gallbladder cancer	NCI	C5839
DOID:3121	gallbladder cancer	NCI	C5841
DOID:3121	gallbladder cancer	NCI	C6763
DOID:3121	gallbladder cancer	NCI	C7356
DOID:3121	gallbladder cancer	NCI	C9166
DOID:3121	gallbladder cancer	NCI	C9170
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	126854002
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	154471006
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	154472004
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	187772002
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	187775000
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	187777008
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	187778003
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	187782001
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	254602009
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	255085003
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	269549003
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	269550003
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	363353009
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	372140005
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	93810008
DOID:3121	gallbladder cancer	SNOMEDCT_2010_1_31	93840005
DOID:3121	gallbladder cancer	UMLS_CUI	C0016978
DOID:3121	gallbladder cancer	UMLS_CUI	C0153452
DOID:3121	gallbladder cancer	UMLS_CUI	C0235782
DOID:3121	gallbladder cancer	UMLS_CUI	C0278806
DOID:3121	gallbladder cancer	UMLS_CUI	C0279651
DOID:3121	gallbladder cancer	UMLS_CUI	C0279658
DOID:3121	gallbladder cancer	UMLS_CUI	C0546835
DOID:3121	gallbladder cancer	UMLS_CUI	C1333741
DOID:3121	gallbladder cancer	UMLS_CUI	C1333746
DOID:3121	gallbladder cancer	UMLS_CUI	C1333748
DOID:3121	gallbladder cancer	UMLS_CUI	C1333749
DOID:3121	gallbladder cancer	UMLS_CUI	C1333750
DOID:3121	gallbladder cancer	UMLS_CUI	C1333753
DOID:3121	gallbladder cancer	UMLS_CUI	C1333755
DOID:3121	gallbladder cancer	UMLS_CUI	C1333756
DOID:3121	gallbladder cancer	UMLS_CUI	C1333757
DOID:3121	gallbladder cancer	UMLS_CUI	C1333758
DOID:3121	gallbladder cancer	UMLS_CUI	C1333759
DOID:3565	meningioma	MSH	C537443
DOID:3565	meningioma	MSH	D008577
DOID:3565	meningioma	MSH	D008579
DOID:3565	meningioma	NCI	C3229
DOID:3565	meningioma	NCI	C3904
DOID:3565	meningioma	NCI	C4073
DOID:3565	meningioma	NCI	C4329
DOID:3565	meningioma	NCI	C4330
DOID:3565	meningioma	NCI	C4331
DOID:3565	meningioma	NCI	C4332
DOID:3565	meningioma	NCI	C4333
DOID:3565	meningioma	NCI	C4334
DOID:3565	meningioma	NCI	C4660
DOID:3565	meningioma	NCI	C4718
DOID:3565	meningioma	NCI	C4719
DOID:3565	meningioma	NCI	C4720
DOID:3565	meningioma	NCI	C4721
DOID:3565	meningioma	NCI	C4722
DOID:3565	meningioma	NCI	C5267
DOID:3565	meningioma	NCI	C5270
DOID:3565	meningioma	NCI	C5271
DOID:3565	meningioma	NCI	C5273
DOID:3565	meningioma	NCI	C5286
DOID:3565	meningioma	NCI	C5288
DOID:3565	meningioma	NCI	C5289
DOID:3565	meningioma	NCI	C5290
DOID:3565	meningioma	NCI	C5293
DOID:3565	meningioma	NCI	C5295
DOID:3565	meningioma	NCI	C5300
DOID:3565	meningioma	NCI	C5301
DOID:3565	meningioma	NCI	C5302
DOID:3565	meningioma	NCI	C5303
DOID:3565	meningioma	NCI	C5317
DOID:3565	meningioma	NCI	C5318
DOID:3565	meningioma	NCI	C5319
DOID:3565	meningioma	NCI	C5586
DOID:3565	meningioma	NCI	C6771
DOID:3565	meningioma	NCI	C6775
DOID:3565	meningioma	NCI	C6776
DOID:3565	meningioma	NCI	C6777
DOID:3565	meningioma	NCI	C6779
DOID:3565	meningioma	NCI	C6908
DOID:3565	meningioma	NCI	C6909
DOID:3565	meningioma	NCI	C8264
DOID:3565	meningioma	NCI	C8293
DOID:3565	meningioma	NCI	C8312
DOID:3565	meningioma	NCI	C8506
DOID:3565	meningioma	OMIM	607174
DOID:3565	meningioma	SNOMEDCT_2010_1_31	126948004
DOID:3565	meningioma	SNOMEDCT_2010_1_31	126965008
DOID:3565	meningioma	SNOMEDCT_2010_1_31	127579001
DOID:3565	meningioma	SNOMEDCT_2010_1_31	128840000
DOID:3565	meningioma	SNOMEDCT_2010_1_31	134213009
DOID:3565	meningioma	SNOMEDCT_2010_1_31	134307003
DOID:3565	meningioma	SNOMEDCT_2010_1_31	14494009
DOID:3565	meningioma	SNOMEDCT_2010_1_31	154621002
DOID:3565	meningioma	SNOMEDCT_2010_1_31	189940004
DOID:3565	meningioma	SNOMEDCT_2010_1_31	189941000
DOID:3565	meningioma	SNOMEDCT_2010_1_31	189945009
DOID:3565	meningioma	SNOMEDCT_2010_1_31	19453003
DOID:3565	meningioma	SNOMEDCT_2010_1_31	253081009
DOID:3565	meningioma	SNOMEDCT_2010_1_31	253082002
DOID:3565	meningioma	SNOMEDCT_2010_1_31	253083007
DOID:3565	meningioma	SNOMEDCT_2010_1_31	253084001
DOID:3565	meningioma	SNOMEDCT_2010_1_31	269643009
DOID:3565	meningioma	SNOMEDCT_2010_1_31	277522009
DOID:3565	meningioma	SNOMEDCT_2010_1_31	277996009
DOID:3565	meningioma	SNOMEDCT_2010_1_31	302820008
DOID:3565	meningioma	SNOMEDCT_2010_1_31	38431002
DOID:3565	meningioma	SNOMEDCT_2010_1_31	393566004
DOID:3565	meningioma	SNOMEDCT_2010_1_31	399469000
DOID:3565	meningioma	SNOMEDCT_2010_1_31	399709001
DOID:3565	meningioma	SNOMEDCT_2010_1_31	511008
DOID:3565	meningioma	SNOMEDCT_2010_1_31	57606003
DOID:3565	meningioma	SNOMEDCT_2010_1_31	64967004
DOID:3565	meningioma	SNOMEDCT_2010_1_31	68944005
DOID:3565	meningioma	SNOMEDCT_2010_1_31	73918009
DOID:3565	meningioma	SNOMEDCT_2010_1_31	78303004
DOID:3565	meningioma	UMLS_CUI	C0025284
DOID:3565	meningioma	UMLS_CUI	C0025286
DOID:3565	meningioma	UMLS_CUI	C0259786
DOID:3565	meningioma	UMLS_CUI	C0280656
DOID:3565	meningioma	UMLS_CUI	C0281334
DOID:3565	meningioma	UMLS_CUI	C0302327
DOID:3565	meningioma	UMLS_CUI	C0334605
DOID:3565	meningioma	UMLS_CUI	C0334606
DOID:3565	meningioma	UMLS_CUI	C0334607
DOID:3565	meningioma	UMLS_CUI	C0334608
DOID:3565	meningioma	UMLS_CUI	C0334611
DOID:3565	meningioma	UMLS_CUI	C0334612
DOID:3565	meningioma	UMLS_CUI	C0349604
DOID:3565	meningioma	UMLS_CUI	C0349622
DOID:3565	meningioma	UMLS_CUI	C0431118
DOID:3565	meningioma	UMLS_CUI	C0431119
DOID:3565	meningioma	UMLS_CUI	C0431121
DOID:3565	meningioma	UMLS_CUI	C1263882
DOID:3565	meningioma	UMLS_CUI	C1332204
DOID:3565	meningioma	UMLS_CUI	C1332301
DOID:3565	meningioma	UMLS_CUI	C1332612
DOID:3565	meningioma	UMLS_CUI	C1332902
DOID:3565	meningioma	UMLS_CUI	C1332976
DOID:3565	meningioma	UMLS_CUI	C1333073
DOID:3565	meningioma	UMLS_CUI	C1333597
DOID:3565	meningioma	UMLS_CUI	C1333760
DOID:3565	meningioma	UMLS_CUI	C1333989
DOID:3565	meningioma	UMLS_CUI	C1334271
DOID:3565	meningioma	UMLS_CUI	C1334298
DOID:3565	meningioma	UMLS_CUI	C1334380
DOID:3565	meningioma	UMLS_CUI	C1334386
DOID:3565	meningioma	UMLS_CUI	C1334434
DOID:3565	meningioma	UMLS_CUI	C1334596
DOID:3565	meningioma	UMLS_CUI	C1334698
DOID:3565	meningioma	UMLS_CUI	C1334757
DOID:3565	meningioma	UMLS_CUI	C1335107
DOID:3565	meningioma	UMLS_CUI	C1335345
DOID:3565	meningioma	UMLS_CUI	C1335383
DOID:3565	meningioma	UMLS_CUI	C1335396
DOID:3565	meningioma	UMLS_CUI	C1335448
DOID:3565	meningioma	UMLS_CUI	C1336535
DOID:3565	meningioma	UMLS_CUI	C1336537
DOID:3565	meningioma	UMLS_CUI	C1336871
DOID:3565	meningioma	UMLS_CUI	C1370510
DOID:3565	meningioma	UMLS_CUI	C1384406
DOID:3565	meningioma	UMLS_CUI	C1384408
DOID:3565	meningioma	UMLS_CUI	C1384416
DOID:4606	bile duct cancer	MSH	C535533
DOID:4606	bile duct cancer	MSH	D001650
DOID:4606	bile duct cancer	MSH	D018281
DOID:4606	bile duct cancer	MSH	D018285
DOID:4606	bile duct cancer	NCI	C27813
DOID:4606	bile duct cancer	NCI	C27814
DOID:4606	bile duct cancer	NCI	C2898
DOID:4606	bile duct cancer	NCI	C35417
DOID:4606	bile duct cancer	NCI	C36077
DOID:4606	bile duct cancer	NCI	C3860
DOID:4606	bile duct cancer	NCI	C4130
DOID:4606	bile duct cancer	NCI	C41617
DOID:4606	bile duct cancer	NCI	C41618
DOID:4606	bile duct cancer	NCI	C41619
DOID:4606	bile duct cancer	NCI	C41620
DOID:4606	bile duct cancer	NCI	C4436
DOID:4606	bile duct cancer	NCI	C5029
DOID:4606	bile duct cancer	NCI	C5775
DOID:4606	bile duct cancer	NCI	C5776
DOID:4606	bile duct cancer	NCI	C5777
DOID:4606	bile duct cancer	NCI	C5778
DOID:4606	bile duct cancer	NCI	C5845
DOID:4606	bile duct cancer	NCI	C5846
DOID:4606	bile duct cancer	NCI	C5847
DOID:4606	bile duct cancer	NCI	C5848
DOID:4606	bile duct cancer	NCI	C5860
DOID:4606	bile duct cancer	NCI	C5862
DOID:4606	bile duct cancer	NCI	C7109
DOID:4606	bile duct cancer	NCI	C7975
DOID:4606	bile duct cancer	NCI	C8935
DOID:4606	bile duct cancer	NCI2009_04D	C36077
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	109842005
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	154473009
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	187787007
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	253017000
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	254603004
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	269551004
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	312104005
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	363416002
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	372101000
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	50422007
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	6492006
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	70179006
DOID:4606	bile duct cancer	SNOMEDCT_2010_1_31	93790004
DOID:4606	bile duct cancer	UMLS_CUI	C0005396
DOID:4606	bile duct cancer	UMLS_CUI	C0153453
DOID:4606	bile duct cancer	UMLS_CUI	C0206698
DOID:4606	bile duct cancer	UMLS_CUI	C0206702
DOID:4606	bile duct cancer	UMLS_CUI	C0238019
DOID:4606	bile duct cancer	UMLS_CUI	C0279659
DOID:4606	bile duct cancer	UMLS_CUI	C0280725
DOID:4606	bile duct cancer	UMLS_CUI	C0334286
DOID:4606	bile duct cancer	UMLS_CUI	C0345905
DOID:4606	bile duct cancer	UMLS_CUI	C0740277
DOID:4606	bile duct cancer	UMLS_CUI	C0861854
DOID:4606	bile duct cancer	UMLS_CUI	C0861855
DOID:4606	bile duct cancer	UMLS_CUI	C0861856
DOID:4606	bile duct cancer	UMLS_CUI	C0861858
DOID:4606	bile duct cancer	UMLS_CUI	C0861859
DOID:4606	bile duct cancer	UMLS_CUI	C0861861
DOID:4606	bile duct cancer	UMLS_CUI	C1332552
DOID:4606	bile duct cancer	UMLS_CUI	C1332553
DOID:4606	bile duct cancer	UMLS_CUI	C1332554
DOID:4606	bile duct cancer	UMLS_CUI	C1333308
DOID:4606	bile duct cancer	UMLS_CUI	C1333505
DOID:4606	bile duct cancer	UMLS_CUI	C1333508
DOID:4606	bile duct cancer	UMLS_CUI	C1334028
DOID:4606	bile duct cancer	UMLS_CUI	C1335979
DOID:4606	bile duct cancer	UMLS_CUI	C1370800
DOID:4606	bile duct cancer	UMLS_CUI	C1513718
DOID:4606	bile duct cancer	UMLS_CUI	C1516490
DOID:4606	bile duct cancer	UMLS_CUI	C1519184
DOID:4606	bile duct cancer	UMLS_CUI	C1519321
DOID:5099	middle ear cancer	NCI	C4412
DOID:5099	middle ear cancer	NCI	C6086
DOID:5099	middle ear cancer	NCI	C6089
DOID:5099	middle ear cancer	NCI	C6848
DOID:5099	middle ear cancer	SNOMEDCT_2010_1_31	127006003
DOID:5099	middle ear cancer	UMLS_CUI	C0345617
DOID:5099	middle ear cancer	UMLS_CUI	C1334758
DOID:5099	middle ear cancer	UMLS_CUI	C1334760
DOID:5099	middle ear cancer	UMLS_CUI	C1334762
DOID:5559	mediastinal cancer	ICD9CM	164.3
DOID:5559	mediastinal cancer	MSH	D008479
DOID:5559	mediastinal cancer	NCI	C3221
DOID:5559	mediastinal cancer	NCI	C37870
DOID:5559	mediastinal cancer	NCI	C5429
DOID:5559	mediastinal cancer	NCI	C6438
DOID:5559	mediastinal cancer	NCI	C6601
DOID:5559	mediastinal cancer	NCI	C6606
DOID:5559	mediastinal cancer	NCI	C6608
DOID:5559	mediastinal cancer	NCI	C6613
DOID:5559	mediastinal cancer	NCI	C6614
DOID:5559	mediastinal cancer	NCI	C6615
DOID:5559	mediastinal cancer	NCI	C6617
DOID:5559	mediastinal cancer	NCI	C6618
DOID:5559	mediastinal cancer	NCI	C6619
DOID:5559	mediastinal cancer	NCI	C6624
DOID:5559	mediastinal cancer	NCI	C6627
DOID:5559	mediastinal cancer	NCI	C6628
